<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
ABI,20161028,16.9561,17.1961,15.9963,15.9963,18700
ABI,20161031,17.0361,17.0361,15.9963,15.9963,9925
ABI,20161101,15.9963,16.3162,15.8363,15.9963,14400
ABI,20161102,16.0763,16.3162,15.9963,16.0763,25500
ABI,20161103,16.3162,16.3162,15.9163,15.9963,13900
ABI,20161104,15.5964,16.7162,15.5964,16.7162,2300
ABI,20161107,15.9964,16.7162,15.9964,16.0763,900
ABI,20161108,16.0763,16.0763,16.0763,16.0763,73600
ABI,20161109,16.3962,17.8359,16.3962,17.1960,1600
ABI,20161110,17.4359,17.4360,16.6361,17.4360,2400
ABI,20161111,17.9959,19.7555,17.2760,18.3958,4400
ABI,20161114,18.9557,18.9557,17.9959,18.7957,1600
ABI,20161115,19.5955,19.5955,18.7957,19.1156,3100
ABI,20161116,19.1156,20.3953,18.3958,18.3958,7900
ABI,20161117,19.1956,20.7953,18.8757,19.9954,2400
ABI,20161118,20.7152,20.7152,18.8757,19.9954,1200
ABI,20161121,18.0758,19.8354,17.9959,19.8354,3000
ABI,20161122,20.7952,20.7952,19.5955,19.5955,600
ABI,20161123,20.5553,20.5553,17.9959,17.9959,1400
ABI,20161124,21.5951,21.5951,19.5955,19.5955,1300
ABI,20161125,21.1152,21.1152,19.5955,19.5955,1900
ABI,20161128,20.5553,20.5553,20.5553,20.5553,0
ABI,20161129,19.9954,19.9954,18.8757,18.8757,1620
ABI,20161130,22.3949,22.3949,17.2761,19.1956,1500
ABI,20161201,19.0356,20.3153,18.8757,18.8757,3610
ABI,20161202,17.0361,21.5951,16.4762,19.1156,1000
ABI,20161205,18.5557,18.5557,18.2358,18.2358,1500
ABI,20161206,16.4762,18.3958,16.4762,18.3958,400
ABI,20161207,17.9159,17.9159,15.3565,17.5960,14100
ABI,20161208,18.3158,18.3158,16.3162,16.3162,500
ABI,20161209,14.4766,16.9561,14.4766,16.9561,1100
ABI,20161212,15.9963,17.5160,15.9963,17.5160,600
ABI,20161213,16.3963,17.6760,15.9164,17.6759,3610
ABI,20161214,17.5159,18.3158,16.3962,18.1558,600
ABI,20161215,18.7957,19.1156,16.4762,18.3958,1900
ABI,20161216,16.0763,18.3958,16.0763,17.1960,19500
ABI,20161219,18.7156,18.7956,16.4762,16.4762,11000
ABI,20161220,18.2358,18.2358,17.1960,17.1960,4100
ABI,20161221,15.2764,17.4359,14.7966,16.5562,10100
ABI,20161222,14.8766,17.5960,14.8766,16.7961,2600
ABI,20161223,13.8368,17.9158,13.8368,17.1960,2800
ABI,20161226,14.2367,18.6357,14.2367,17.5960,2000
ABI,20161227,18.7157,18.7157,16.4762,16.4762,2500
ABI,20161228,15.9963,18.2358,15.9963,16.1563,7600
ABI,20161229,14.8766,17.9159,14.8766,17.6759,4100
ABI,20161230,17.5959,19.1156,15.2765,19.1156,10300
ABI,20170103,18.3158,19.1956,16.3162,19.1956,1600
ABI,20170104,18.3958,18.3958,16.7962,18.2358,1000
ABI,20170105,15.7564,18.3158,15.7564,18.3158,1200
ABI,20170106,17.1961,17.9959,16.1563,17.9159,3500
ABI,20170109,19.1156,19.1156,16.4762,19.1156,1300
ABI,20170110,18.2358,18.2358,16.8761,17.5160,4700
ABI,20170111,17.9959,17.9959,16.8761,17.1960,1900
ABI,20170112,17.9958,17.9958,17.1160,17.5160,900
ABI,20170113,17.2761,17.9159,17.2760,17.2760,1400
ABI,20170116,17.9159,18.3957,16.9561,17.5960,4700
ABI,20170117,18.2359,18.3958,17.5160,17.5160,2800
ABI,20170118,18.3158,18.3158,17.5960,18.2358,2400
ABI,20170119,18.3958,18.3958,17.5959,17.5960,1400
ABI,20170120,18.3958,18.3958,17.5960,18.3158,3400
ABI,20170123,18.3158,19.1156,15.1165,19.1156,3800
ABI,20170124,18.3958,19.1156,18.3958,18.3958,2700
ABI,20170125,19.1956,19.1956,18.3958,19.1156,4100
ABI,20170202,19.9954,19.9954,18.7957,18.7957,600
ABI,20170203,22.1549,22.1549,18.9557,19.6755,3500
ABI,20170206,19.9954,20.6353,19.7555,19.7555,8400
ABI,20170207,21.0352,21.0352,19.1156,19.1156,5500
ABI,20170208,19.9154,19.9154,19.3555,19.8354,810
ABI,20170209,20.3953,22.4748,19.5955,19.5955,7600
ABI,20170210,20.6353,20.6353,19.1956,19.9954,3800
ABI,20170213,20.3953,20.3953,19.2756,19.3555,800
ABI,20170214,19.9954,19.9954,19.5155,19.9154,500
ABI,20170215,20.3953,20.3953,19.8354,19.8354,300
ABI,20170216,19.9954,19.9954,19.7554,19.9954,500
ABI,20170217,20.3953,20.3953,19.8354,19.8354,500
ABI,20170220,19.9154,19.9154,18.7956,19.8354,4700
ABI,20170221,20.3953,20.7952,18.9556,18.9556,6200
ABI,20170222,16.3162,20.7952,16.3162,19.2756,4400
ABI,20170223,20.3953,20.7953,18.4758,19.1956,22600
ABI,20170224,19.2756,19.2756,19.0356,19.1956,600
ABI,20170227,19.2756,19.9154,18.7957,19.9154,30100
ABI,20170228,20.3953,20.7952,18.8756,20.7952,9500
ABI,20170301,20.7952,20.7952,19.5155,20.6353,800
ABI,20170302,21.1952,21.1952,19.9954,19.9954,1100
ABI,20170303,20.7952,20.7952,19.1956,20.3153,1200
ABI,20170306,20.7952,20.7952,20.7952,20.7952,200
ABI,20170307,19.3555,20.5553,19.3555,20.5553,300
ABI,20170308,20.3953,20.7952,19.3556,20.6353,1050
ABI,20170309,20.7953,20.7953,19.2756,20.2353,1400
ABI,20170310,20.7952,20.7952,19.6754,19.6755,300
ABI,20170313,20.3953,20.3953,20.3953,20.3953,110
ABI,20170314,21.2346,21.2346,20.2274,21.0671,1200
ABI,20170315,21.8225,21.8225,21.8225,21.8225,100
ABI,20170316,21.8225,21.8225,21.8225,21.8225,100
ABI,20170317,21.6546,21.6546,21.6546,21.6546,100
ABI,20170320,20.2277,21.1510,20.2277,21.1510,2600
ABI,20170321,20.8153,22.5779,20.5635,20.6474,6600
ABI,20170322,20.6474,20.9831,20.6474,20.6474,3110
ABI,20170323,20.6474,20.6474,20.5635,20.6474,760
ABI,20170324,20.6474,20.6474,20.6474,20.6474,0
ABI,20170327,20.8153,20.8153,20.3956,20.3956,400
ABI,20170328,21.7385,21.7385,19.8920,19.8921,1000
ABI,20170329,21.4029,21.4029,20.1439,20.5635,1100
ABI,20170330,20.3956,21.6546,20.2278,20.2278,3130
ABI,20170331,21.4029,22.8297,20.3117,22.6618,20500
ABI,20170403,21.4867,21.4868,20.1438,21.4868,1900
ABI,20170404,21.2350,21.2350,21.2350,21.2350,100
ABI,20170405,21.2350,21.2350,20.6474,20.6474,1000
ABI,20170407,20.3956,20.9832,20.3956,20.9832,400
ABI,20170410,20.5635,20.5635,20.5635,20.5635,0
ABI,20170411,20.9832,20.9832,20.9832,20.9832,200
ABI,20170412,20.8993,21.2350,20.0599,20.0599,17200
ABI,20170413,19.8081,20.7314,19.8081,20.7314,400
ABI,20170414,20.4796,20.4796,20.4796,20.4796,200
ABI,20170417,23.0815,23.0815,20.1438,20.1438,1100
ABI,20170418,23.8368,23.8368,20.1438,20.1438,1910
ABI,20170419,20.5635,20.5635,20.5635,20.5635,200
ABI,20170420,20.5635,21.9904,20.5635,21.9904,18000
ABI,20170421,20.5635,23.0815,20.1439,22.4940,14800
ABI,20170424,22.3261,22.8297,21.8225,21.8225,4810
ABI,20170425,25.1798,25.1798,22.3261,25.1798,3900
ABI,20170426,23.9208,23.9208,21.5707,21.5707,6400
ABI,20170427,23.5012,24.3405,23.5012,24.3405,430
ABI,20170428,22.4940,27.1942,20.9832,26.0191,37800
ABI,20170503,27.1102,27.1102,23.5851,25.0119,1600
ABI,20170504,25.5994,25.5994,22.6618,23.5012,2300
ABI,20170505,25.1799,25.1799,23.5012,23.5012,800
ABI,20170508,25.1799,25.1799,22.3261,23.9208,1100
ABI,20170509,24.7601,24.7601,24.7601,24.7601,100
ABI,20170510,25.1798,25.1798,25.1798,25.1798,100
ABI,20170511,23.5011,25.1798,23.5011,25.1798,630
ABI,20170512,25.1798,25.1798,23.9208,25.0959,745
ABI,20170515,26.0192,26.0192,21.9065,24.3405,800
ABI,20170516,26.0192,26.0192,26.0191,26.0191,100
ABI,20170517,23.6690,24.7601,23.6690,24.7601,200
ABI,20170518,24.2565,24.2566,24.2565,24.2566,0
ABI,20170519,23.9209,24.3405,22.6619,24.1726,700
ABI,20170522,25.1798,25.1798,24.3405,24.3405,200
ABI,20170523,25.1798,25.1798,25.1798,25.1798,140
ABI,20170524,25.1798,25.1798,25.1798,25.1798,0
ABI,20170525,25.1798,25.1798,25.1798,25.1798,0
ABI,20170526,23.5011,23.6690,23.5011,23.6690,22000
ABI,20170529,25.1798,25.1798,25.1798,25.1798,125
ABI,20170530,25.1798,25.1798,25.1798,25.1798,0
ABI,20170531,23.5011,26.0191,22.6618,26.0191,9510
ABI,20170601,25.1798,25.1798,25.1798,25.1798,140
ABI,20170602,25.0959,25.0959,25.0959,25.0959,900
ABI,20170605,25.1798,26.0192,24.7601,24.7601,900
ABI,20170606,25.9352,25.9352,23.5850,24.2566,6100
ABI,20170607,25.1799,25.1799,24.0887,24.3405,19310
ABI,20170608,25.0959,25.1798,24.4244,25.1798,4410
ABI,20170609,25.1798,26.7745,24.7601,26.0191,8400
ABI,20170612,26.0191,27.2781,25.1798,26.0191,1200
ABI,20170613,26.6066,26.6066,26.0191,26.0191,300
ABI,20170614,26.6906,26.8584,25.1798,26.6906,6300
ABI,20170615,26.6906,26.6906,25.2637,25.2637,2110
ABI,20170616,26.1870,26.1870,24.3404,26.1870,16500
ABI,20170619,26.5227,26.7745,25.4316,26.4388,6200
ABI,20170620,26.6906,26.8585,26.0191,26.0191,5300
ABI,20170621,26.7745,27.5299,26.7745,27.5299,9200
ABI,20170622,27.2781,31.0551,27.2781,30.8872,9200
ABI,20170623,29.3764,30.2158,27.6978,30.2158,4100
ABI,20170626,27.7817,30.2158,27.7817,29.3764,7236
ABI,20170627,30.6354,31.0551,30.2157,30.2158,1200
ABI,20170628,30.9712,30.9712,28.1175,30.2158,2400
ABI,20170629,30.9712,30.9712,30.9712,30.9712,210
ABI,20170630,29.2925,31.0551,29.2925,31.0551,2900
ABI,20170703,30.8872,30.8872,30.8872,30.8872,100
ABI,20170704,30.8872,30.8872,30.8872,30.8872,0
ABI,20170705,30.2157,30.2157,28.9567,30.0479,500
ABI,20170706,29.7122,29.7122,29.7122,29.7122,0
ABI,20170707,28.5371,28.5371,28.5371,28.5371,100
ABI,20170710,27.1102,27.1102,26.8584,26.8585,8710
ABI,20170711,28.1175,28.1175,27.1103,27.6978,2100
ABI,20170712,27.6978,28.1175,26.8585,28.1175,3500
ABI,20170713,28.1175,28.1175,28.1175,28.1175,200
ABI,20170714,28.1175,28.5372,26.8585,28.5371,2500
ABI,20170717,28.5371,28.5371,26.4388,28.0335,620
ABI,20170718,28.5371,28.5371,28.5371,28.5371,100
ABI,20170719,28.1174,31.7265,28.0335,30.2158,17400
ABI,20170720,28.9568,30.7194,28.5371,29.7961,1500
ABI,20170721,30.6354,31.0551,28.5371,28.6211,2500
ABI,20170724,29.7962,30.2158,27.6978,28.5371,7400
ABI,20170725,29.3764,30.6354,27.6978,28.1175,8900
ABI,20170726,29.7122,30.2158,28.1175,28.1175,2500
ABI,20170727,30.2158,32.7338,30.0479,30.0479,2100
ABI,20170728,30.1318,30.9712,30.1318,30.9712,2200
ABI,20170731,30.1319,34.8321,30.1319,34.8321,19000
ABI,20170801,31.8945,31.8945,30.2158,30.2158,11600
ABI,20170802,30.4676,30.8033,30.3837,30.8033,27100
ABI,20170803,31.8944,31.8944,30.2997,30.2997,1100
ABI,20170804,30.2997,30.2997,29.3764,30.2158,3200
ABI,20170807,31.0551,31.8945,30.0479,30.2997,7800
ABI,20170808,31.8944,31.8944,30.0479,30.2997,7100
ABI,20170809,31.8944,34.7481,30.2997,30.8033,22080
ABI,20170810,32.7338,32.7338,30.2158,30.8033,11600
ABI,20170811,31.8105,31.8105,29.8800,30.6354,15900
ABI,20170814,30.6354,30.6354,29.7961,30.4676,20600
ABI,20170815,29.7961,29.9640,29.7961,29.9640,15300
ABI,20170816,30.2158,30.2158,29.7961,29.7961,2100
ABI,20170817,30.2158,30.2158,28.5371,29.7122,9000
ABI,20170818,28.5371,29.6283,28.3693,29.6282,11100
ABI,20170821,29.3764,30.2157,28.1174,29.3764,5900
ABI,20170822,27.7817,28.5371,27.6977,28.5371,3400
ABI,20170823,29.3764,29.3764,26.1031,29.2086,1900
ABI,20170824,29.2086,29.3765,28.5371,28.5371,1400
ABI,20170825,32.0623,32.0623,27.0263,27.6978,4400
ABI,20170828,29.3765,30.2158,26.1870,27.6978,20700
ABI,20170829,25.6834,25.6834,25.3477,25.3477,18000
ABI,20170830,27.2782,27.2782,25.1798,25.1798,2000
ABI,20170831,27.2781,27.2781,24.3405,25.1798,17700
ABI,20170901,24.5083,26.8585,24.3405,25.1798,3640
ABI,20170905,26.7745,26.7745,24.7601,25.1798,10700
ABI,20170906,26.0191,26.0191,23.5011,23.9208,8200
ABI,20170907,25.8513,25.8513,25.0959,25.1798,2610
ABI,20170908,25.1798,26.0191,25.0119,25.0119,1306
ABI,20170911,24.5083,24.5083,24.5083,24.5083,500
ABI,20170912,25.1798,25.1798,24.6762,24.8441,3900
ABI,20170913,24.6762,25.1798,24.4244,25.0959,3200
ABI,20170914,25.9352,26.0192,24.3405,26.0191,13000
ABI,20170915,25.9352,25.9352,24.8440,25.1798,10706
ABI,20170918,25.0959,25.0959,24.5923,24.9280,4200
ABI,20170919,25.0959,25.0959,25.0959,25.0959,1020
ABI,20170920,25.0959,25.0959,25.0959,25.0959,0
ABI,20170921,25.9352,25.9352,24.0048,24.3405,17500
ABI,20170922,25.9352,25.9352,22.8297,24.3405,2400
ABI,20170925,25.1798,25.1798,23.0815,24.3405,10600
ABI,20170926,25.5995,25.5995,24.3405,24.3405,6200
ABI,20170927,25.5156,25.5156,23.5851,24.2566,19910
ABI,20170928,23.7530,25.5995,23.6691,25.1798,15000
ABI,20170929,25.1798,26.3549,24.3405,24.9280,9900
ABI,20171002,25.0959,25.5155,25.0959,25.5155,4500
ABI,20171003,25.1798,25.1798,25.1798,25.1798,100
ABI,20171004,25.9352,27.1942,24.3405,24.3405,6400
ABI,20171005,24.8441,25.1798,23.9208,24.7601,12400
ABI,20171006,24.6762,24.6762,24.6762,24.6762,110
ABI,20171009,24.6762,25.1798,24.3405,24.3405,7700
ABI,20171010,24.4244,24.7602,23.8369,24.7601,15700
ABI,20171011,24.3404,24.3405,24.3404,24.3405,100
ABI,20171012,24.3405,24.6762,24.3405,24.6762,1310
ABI,20171013,24.3405,24.6762,23.8369,24.5923,5600
ABI,20171016,24.0048,24.3405,23.9208,24.3405,4600
ABI,20171017,24.0887,24.0887,24.0887,24.0887,100
ABI,20171018,24.0048,24.3405,23.9208,24.3405,1900
ABI,20171019,23.9208,24.3405,23.9208,24.3405,2500
ABI,20171020,24.5923,27.4460,24.3405,27.4460,86800
ABI,20171023,26.8585,30.3836,26.0191,26.3549,2300
ABI,20171024,27.6139,29.2925,26.5227,26.5227,2800
ABI,20171025,26.7745,28.6210,25.5994,26.0191,8200
ABI,20171026,25.8512,25.8512,24.7601,25.1798,17300
ABI,20171027,26.0191,26.0191,25.0119,25.8513,3700
ABI,20171030,25.5995,26.0192,24.9280,25.5995,4500
ABI,20171031,26.0192,26.0192,23.9208,25.1798,3300
ABI,20171101,25.0959,25.0959,24.5083,25.0959,9200
ABI,20171102,25.1798,25.5995,24.8441,25.4316,19900
ABI,20171103,25.0959,25.3477,25.0119,25.3477,13700
ABI,20171106,25.1798,25.5995,25.0120,25.0959,8300
ABI,20171107,25.4316,26.8585,24.7602,24.8441,16696
ABI,20171108,25.1798,25.1798,24.4244,25.0959,39700
ABI,20171109,25.1798,25.3477,24.7602,25.0959,9100
ABI,20171110,28.1175,28.1175,24.7602,24.8441,2700
ABI,20171113,27.2782,27.2782,27.2781,27.2781,504
ABI,20171114,24.7601,24.7601,24.7601,24.7601,1200
ABI,20171115,28.1174,28.1174,25.0958,25.0959,816
ABI,20171116,27.8657,27.8657,25.1798,25.1798,200
ABI,20171117,24.8441,25.0959,24.7601,24.7601,10200
ABI,20171120,25.1798,25.1798,24.4244,24.7601,1900
ABI,20171121,24.7601,25.1798,24.3404,24.6762,16000
ABI,20171122,24.3405,24.7601,23.9208,24.7601,2200
ABI,20171123,24.7601,24.7601,24.6762,24.6762,600
ABI,20171124,24.0887,24.6762,24.0887,24.6762,1600
ABI,20171127,24.7601,24.7601,24.3405,24.3405,1500
ABI,20171128,27.6978,27.6978,23.7530,24.6762,7200
ABI,20171129,25.5155,27.6978,24.1726,24.3405,2000
ABI,20171130,24.7602,24.7602,24.3405,24.3405,396
ABI,20171201,24.0887,24.5084,23.5012,24.5083,11800
ABI,20171204,23.7529,25.5995,23.7529,25.5995,6800
ABI,20171205,24.7602,24.7602,23.8369,23.8369,1504
ABI,20171206,23.5012,24.3405,23.5012,24.3405,1600
ABI,20171207,24.3405,26.8585,24.3405,24.3405,2200
ABI,20171208,24.3405,24.3405,24.3405,24.3405,200
ABI,20171211,25.1798,25.1798,23.4172,23.5012,6100
ABI,20171212,25.1799,26.8585,23.6690,23.6690,4400
ABI,20171213,24.5083,24.5083,24.5083,24.5083,0
ABI,20171214,24.3404,24.3404,23.5011,24.1726,3200
ABI,20171215,24.3405,24.3405,23.0815,23.5012,4000
ABI,20171218,24.7602,24.7602,22.7458,24.0887,2200
ABI,20171219,23.5012,23.9208,23.0815,23.5012,3900
ABI,20171220,25.1799,25.1799,23.0815,23.0815,1530
ABI,20171221,23.5012,25.0120,23.4172,23.4172,2000
ABI,20171222,25.0119,25.0119,23.0815,23.0815,2706
ABI,20171225,25.0120,25.0120,22.6618,22.9976,1090
ABI,20171226,26.8585,26.8585,21.8225,23.5012,9710
ABI,20171227,24.8441,24.8441,22.6619,23.5012,9700
ABI,20171228,23.5012,24.2566,23.0815,23.5012,8281
ABI,20171229,23.9209,23.9209,22.7458,23.4172,1000
ABI,20180102,23.5011,23.8369,22.6618,22.6618,4000
ABI,20180103,23.5011,24.1726,23.0815,23.4172,2169
ABI,20180104,23.0815,23.0815,22.9136,22.9136,400
ABI,20180105,23.4172,23.4172,23.0815,23.0815,2400
ABI,20180108,23.5012,24.2566,22.6618,23.0815,6900
ABI,20180109,22.8297,23.5012,22.8297,23.5012,1330
ABI,20180110,23.4173,23.9209,22.6619,23.5012,48300
ABI,20180111,23.5012,23.5012,22.6619,23.3333,5999
ABI,20180112,23.3333,26.0191,23.3333,23.3333,15000
ABI,20180115,23.5012,23.5851,23.5012,23.5012,6500
ABI,20180116,23.3333,23.3333,23.3333,23.3333,500
ABI,20180117,23.2494,23.2494,23.2494,23.2494,300
ABI,20180118,22.2422,23.1655,22.2422,23.1654,1580
ABI,20180119,22.8297,22.8297,22.3261,22.8297,2250
ABI,20180122,22.4100,22.8297,22.0743,22.7458,4900
ABI,20180123,22.7458,22.7458,19.2206,22.2422,48790
ABI,20180124,22.2422,22.4101,21.4868,22.2422,39100
ABI,20180125,22.3261,22.3261,21.4868,21.4868,7000
ABI,20180126,21.5707,21.7386,20.8153,21.7386,24600
ABI,20180129,21.4029,21.4029,20.7314,20.7314,23760
ABI,20180130,20.5635,21.4029,17.7938,20.9832,19400
ABI,20180131,20.9832,20.9832,20.1439,20.9832,3500
ABI,20180201,20.8993,20.8993,20.8153,20.8153,4400
ABI,20180202,20.7314,20.7314,20.1438,20.4796,2110
ABI,20180205,20.4796,20.4796,20.1438,20.1438,12900
ABI,20180206,19.3045,20.3956,18.4652,20.0599,59100
ABI,20180207,19.9760,19.9760,18.4652,18.4652,17200
ABI,20180208,18.4652,18.8849,18.4652,18.4652,55500
ABI,20180209,18.4652,19.5563,17.7937,19.5563,19100
ABI,20180212,19.5563,19.5563,18.8848,19.4724,300
ABI,20180213,19.4724,20.7314,18.4652,20.7314,2700
ABI,20180221,20.3117,20.3117,20.0599,20.0599,2600
ABI,20180222,19.9760,19.9760,19.9760,19.9760,2200
ABI,20180223,19.9760,22.9136,19.9760,21.8225,3020
ABI,20180226,21.4868,21.8225,19.3885,20.9832,6900
ABI,20180227,20.9832,20.9832,20.1439,20.9832,21700
ABI,20180228,20.9832,23.1655,20.1439,23.1654,20200
ABI,20180301,20.7314,21.7385,18.0455,21.2350,13700
ABI,20180302,19.0527,20.9832,19.0527,20.9832,7410
ABI,20180305,20.7314,20.7314,20.7314,20.7314,210
ABI,20180306,20.8993,20.8993,20.6474,20.6474,400
ABI,20180307,20.6474,20.6474,20.5635,20.5635,400
ABI,20180308,20.4796,23.0815,20.4796,23.0815,13700
ABI,20180309,22.4940,22.4940,21.9904,21.9904,11010
ABI,20180312,20.2278,21.9904,19.8081,21.9904,4111
ABI,20180313,21.9904,21.9904,21.5707,21.5707,800
ABI,20180314,22.6272,24.6522,22.6272,22.8918,3210
ABI,20180315,22.0994,24.6527,21.8353,24.6527,13600
ABI,20180316,24.2125,24.2125,23.7722,23.7723,1100
ABI,20180319,22.0994,24.1245,22.0994,24.1244,22600
ABI,20180320,21.3070,23.5081,21.3070,23.5081,1420
ABI,20180321,23.5081,23.6842,23.4201,23.6842,9200
ABI,20180322,23.6842,24.0364,23.6842,24.0364,41500
ABI,20180323,21.2189,24.0364,21.2189,24.0364,23000
ABI,20180326,24.0364,24.0364,23.4201,23.4201,7300
ABI,20180327,23.4201,23.7723,23.4201,23.7723,4300
ABI,20180328,23.6843,23.6843,23.5081,23.5081,500
ABI,20180329,23.5081,23.6842,23.5081,23.6842,500
ABI,20180330,23.5962,25.0049,23.5962,24.5647,2600
ABI,20180402,24.2125,24.2125,24.2125,24.2125,70
ABI,20180403,24.2125,24.2125,24.2125,24.2125,0
ABI,20180404,24.2125,24.2125,24.2125,24.2125,0
ABI,20180405,24.2125,24.2125,24.2125,24.2125,0
ABI,20180406,24.2125,24.2125,23.5962,23.5962,850
ABI,20180409,22.8918,24.2125,22.1875,24.2125,5810
ABI,20180410,24.2125,24.2125,22.2755,23.6842,7400
ABI,20180411,22.6277,23.4201,22.6277,23.4201,10900
ABI,20180412,21.7472,22.6277,21.7472,22.6277,27600
ABI,20180413,21.9233,24.5647,21.9233,24.5647,16224
ABI,20180416,22.8918,24.2125,22.0994,23.7723,6800
ABI,20180417,23.3321,23.3321,23.3320,23.3320,100
ABI,20180418,23.2440,23.2440,23.2440,23.2440,800
ABI,20180419,23.2440,23.2440,23.2440,23.2440,0
ABI,20180420,23.2440,23.2440,23.2440,23.2440,0
ABI,20180423,23.2440,23.2440,23.2440,23.2440,24
ABI,20180424,22.8918,26.4136,22.8918,23.2440,3500
ABI,20180426,26.4136,26.4136,23.2440,23.2440,820
ABI,20180427,23.2440,25.2690,23.2440,24.6527,10530
ABI,20180502,24.6527,24.6527,23.9483,24.5647,554
ABI,20180503,24.4767,24.4767,24.4766,24.4766,52
ABI,20180504,24.3005,24.3005,24.3005,24.3005,200
ABI,20180507,26.4136,26.4136,24.2125,24.2125,500
ABI,20180508,24.6527,24.6527,24.6527,24.6527,0
ABI,20180509,21.2189,23.7722,21.2189,23.5962,1400
ABI,20180510,22.3636,23.5962,21.2189,21.2189,3900
ABI,20180511,21.3950,23.2440,21.3950,23.2440,2700
ABI,20180514,21.2190,21.9233,21.2190,21.9233,1300
ABI,20180515,21.3950,22.8038,21.3950,22.8038,10600
ABI,20180516,21.6592,21.6592,21.6592,21.6592,220
ABI,20180517,23.2440,23.6842,23.2440,23.5962,400
ABI,20180518,23.5962,23.5962,22.2755,23.4201,1000
ABI,20180521,23.3321,23.3321,21.2190,23.1559,5400
ABI,20180522,23.3320,23.3320,23.3320,23.3320,100
ABI,20180523,21.3070,21.3070,21.1309,21.1309,3020
ABI,20180524,21.2189,22.8918,21.2189,22.8918,2070
ABI,20180525,22.4516,22.4516,20.7787,22.4516,520
ABI,20180528,22.3636,22.3636,22.3635,22.3635,100
ABI,20180529,22.3635,22.3635,22.3635,22.3635,0
ABI,20180530,22.1874,22.1874,22.1874,22.1874,100
ABI,20180531,21.9233,22.0114,21.9233,22.0114,900
ABI,20180601,22.0114,22.0114,22.0114,22.0114,410
ABI,20180604,22.0114,22.0114,22.0114,22.0114,92
ABI,20180605,22.0114,22.0114,22.0114,22.0114,2800
ABI,20180606,22.0114,22.0114,22.0114,22.0114,100
ABI,20180607,23.3321,24.6528,22.0114,22.0114,1020
ABI,20180608,22.0114,22.0114,21.2189,21.2189,1890
ABI,20180611,21.9233,21.9233,21.9233,21.9233,242
ABI,20180612,21.9233,21.9233,21.9233,21.9233,0
ABI,20180613,22.0113,22.0114,21.9233,22.0114,20300
ABI,20180614,22.0114,22.0114,22.0114,22.0114,100
ABI,20180615,23.3321,23.3321,23.3320,23.3320,100
ABI,20180618,23.3320,23.3320,23.3320,23.3320,0
ABI,20180619,23.7722,23.7722,22.0113,22.0114,11900
ABI,20180620,23.3321,23.3321,21.5711,21.5711,1058
ABI,20180621,23.3320,23.3320,22.0113,22.0114,2112
ABI,20180622,22.0114,23.2440,22.0114,22.0114,1500
ABI,20180625,22.6277,22.6277,21.1309,21.1309,4600
ABI,20180626,21.9233,21.9233,20.7787,21.8353,899
ABI,20180627,21.2190,21.6592,21.2190,21.6592,613
ABI,20180628,21.6592,21.6592,21.6592,21.6592,100
ABI,20180629,21.6592,21.8353,21.6592,21.8353,200
ABI,20180702,20.8668,21.3951,20.6907,21.1309,500
ABI,20180703,20.9548,20.9548,20.9548,20.9548,500
ABI,20180704,20.3385,20.9548,20.2504,20.9548,12000
ABI,20180705,19.9863,20.8668,19.8102,20.8668,600
ABI,20180706,20.8668,20.8668,20.8668,20.8668,100
ABI,20180709,21.9233,22.8918,19.9863,20.1624,3900
ABI,20180710,20.3385,20.3385,20.3385,20.3385,560
ABI,20180711,20.6907,20.6907,20.6907,20.6907,400
ABI,20180712,20.6907,20.6907,20.6907,20.6907,0
ABI,20180713,20.5146,21.4831,20.5146,21.4831,200
ABI,20180716,21.9233,21.9233,21.9233,21.9233,110
ABI,20180717,22.3635,22.3635,20.6907,20.6907,400
ABI,20180718,21.0429,21.0429,20.6907,20.6907,900
ABI,20180719,20.8668,21.5712,20.6907,20.9548,6320
ABI,20180720,20.8668,21.3950,20.8668,20.8668,4700
ABI,20180723,21.9233,21.9233,20.8668,20.8668,1500
ABI,20180724,21.3070,21.3070,19.4581,21.2189,2100
ABI,20180725,21.3069,21.3070,21.3069,21.3070,100
ABI,20180726,21.5711,22.8038,21.5711,22.8038,1010
ABI,20180727,20.8668,21.3070,20.8668,21.3070,1900
ABI,20180730,21.9233,21.9233,21.9233,21.9233,100
ABI,20180731,21.2189,22.5396,21.1309,22.5396,3630
ABI,20180801,22.0113,23.6842,20.3385,20.3385,1000
ABI,20180802,21.1309,21.1309,20.8668,20.8668,1400
ABI,20180803,22.6277,23.7723,22.6277,23.7723,500
ABI,20180806,23.5082,23.5082,23.5081,23.5081,0
ABI,20180807,23.5081,23.5081,23.5081,23.5081,0
ABI,20180808,21.3070,21.3950,21.3070,21.3950,800
ABI,20180809,24.2124,24.2124,21.3070,21.3070,300
ABI,20180810,24.1245,24.1245,21.5711,21.5711,306
ABI,20180813,21.5711,21.5711,21.5711,21.5711,1054
ABI,20180814,21.5711,21.5711,20.3385,21.5711,1300
ABI,20180815,21.5711,22.8918,21.5711,22.8918,700
ABI,20180816,24.1244,24.1244,21.1309,21.1309,300
ABI,20180817,22.4516,22.8038,22.4516,22.8038,254
ABI,20180820,24.5647,24.5647,22.8038,22.8038,200
ABI,20180821,22.8038,22.8038,22.8038,22.8038,100
