<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PTI,20180530,15.7541,15.7542,15.7541,15.7542,100
PTI,20180531,15.7542,16.8321,15.7542,16.8321,5300
PTI,20180601,16.5833,17.1638,16.5833,17.1638,6330
PTI,20180604,17.1638,17.1638,17.1638,17.1638,48
PTI,20180605,17.4955,17.4955,17.4954,17.4954,100
PTI,20180606,16.1687,16.5004,16.1687,16.5004,600
PTI,20180607,16.5833,16.8321,16.1687,16.8321,28300
PTI,20180608,16.5833,17.2467,16.4175,16.8321,2840
PTI,20180611,16.8321,16.8321,16.8321,16.8321,370
PTI,20180612,17.2467,17.2467,17.2467,17.2467,2709
PTI,20180613,17.2467,17.2467,17.2467,17.2467,2500
PTI,20180614,16.8067,17.5987,16.8067,17.1583,2719
PTI,20180615,17.5983,17.5983,17.5103,17.5103,400
PTI,20180618,17.5103,17.5103,17.5103,17.5103,10
PTI,20180619,17.5103,17.5103,17.5103,17.5103,0
PTI,20180620,16.1024,17.4223,16.1024,17.4223,330
PTI,20180621,17.4223,17.4223,17.4223,17.4223,202
PTI,20180622,17.4223,17.4223,17.4223,17.4223,0
PTI,20180625,17.4223,17.4223,17.4223,17.4223,0
PTI,20180626,17.1583,17.5983,17.1583,17.5982,8000
PTI,20180627,17.5102,19.0941,17.5102,19.0941,17500
PTI,20180628,19.0941,19.3581,19.0941,19.3581,13568
PTI,20180629,19.2701,21.2939,19.2701,21.2939,28200
PTI,20180702,21.2939,21.2939,21.2939,21.2939,0
PTI,20180703,21.2939,21.2939,21.2939,21.2939,0
PTI,20180704,21.2939,21.2939,21.2939,21.2939,0
PTI,20180705,21.2939,21.2939,21.2939,21.2939,0
PTI,20180706,21.2939,21.2939,21.2939,21.2939,0
PTI,20180709,21.2939,21.2939,21.2939,21.2939,0
PTI,20180710,21.2939,21.2939,21.2939,21.2939,0
PTI,20180711,21.2939,21.2939,21.2939,21.2939,0
PTI,20180712,21.2939,21.2939,21.2939,21.2939,0
PTI,20180713,21.2939,21.2939,21.2939,21.2939,0
PTI,20180716,21.2939,21.2939,21.2939,21.2939,0
PTI,20180717,19.3581,21.0299,19.1821,21.0299,850
PTI,20180718,21.0299,21.0299,21.0299,21.0299,0
PTI,20180719,21.0299,21.0299,21.0299,21.0299,0
PTI,20180720,21.0299,21.0299,21.0299,21.0299,0
PTI,20180723,21.0299,21.0299,21.0299,21.0299,0
PTI,20180724,19.0061,19.0061,19.0061,19.0061,100
PTI,20180725,17.3343,17.3343,17.3343,17.3343,2177
PTI,20180726,15.9264,18.4782,15.9264,18.4782,760
PTI,20180727,18.4782,18.4782,18.4782,18.4782,0
PTI,20180730,16.8944,16.8944,16.8943,16.8943,1600
PTI,20180731,15.8384,18.5661,15.3985,18.5661,2675
PTI,20180801,18.5661,18.5661,18.5661,18.5661,0
PTI,20180802,17.7742,17.9502,16.7183,16.7183,1950
PTI,20180803,16.7183,16.7183,16.7183,16.7183,60
PTI,20180806,16.7183,16.7183,16.2783,16.2784,300
PTI,20180807,15.8384,15.8384,15.8384,15.8384,600
PTI,20180808,15.8384,15.8384,15.8384,15.8384,0
PTI,20180809,15.0465,17.2463,14.6945,17.2463,5239
PTI,20180810,17.2463,17.2463,17.2463,17.2463,10
PTI,20180813,18.3022,18.3022,18.3022,18.3022,100
PTI,20180814,18.3022,18.3022,18.3022,18.3022,0
PTI,20180815,16.5424,17.9502,16.5424,17.9502,4600
PTI,20180816,17.8622,17.8622,17.7742,17.7742,600
PTI,20180817,16.1024,17.9502,16.1024,17.9502,2100
PTI,20180820,17.9502,17.9502,17.9502,17.9502,0
PTI,20180821,16.4544,17.5103,16.4544,17.5103,2500
PTI,20180822,17.5103,17.5103,16.7183,16.7183,1410
PTI,20180823,16.7183,16.7183,16.7183,16.7183,6
PTI,20180824,16.7183,16.7183,16.7183,16.7183,10
PTI,20180827,16.7183,16.7183,16.7183,16.7183,20
PTI,20180828,15.6624,17.9502,15.6624,17.9502,600
PTI,20180829,17.9502,17.9502,17.9502,17.9502,49
PTI,20180830,17.9502,17.9502,17.9502,17.9502,64
PTI,20180831,17.9502,17.9502,17.9502,17.9502,85
PTI,20180904,17.9502,17.9502,17.9502,17.9502,45
PTI,20180905,17.9502,17.9502,17.9502,17.9502,0
PTI,20180906,16.7183,16.8063,16.7183,16.8063,2110
PTI,20180907,16.7183,16.7183,16.7183,16.7183,200
PTI,20180910,16.2783,16.3664,16.2783,16.3664,3930
PTI,20180911,16.2784,16.2784,16.2784,16.2784,7000
PTI,20180912,16.2784,16.2784,16.2784,16.2784,49
PTI,20180913,15.4865,16.2784,15.4865,16.1024,6300
PTI,20180914,15.9264,15.9264,15.8384,15.8384,323
PTI,20180917,15.8384,15.8384,15.8384,15.8384,0
PTI,20180918,15.8384,15.8384,15.8384,15.8384,0
PTI,20180919,15.8384,15.8384,15.8384,15.8384,1110
PTI,20180920,15.0465,16.1904,15.0465,16.1904,328
PTI,20180921,16.1904,16.2784,15.5745,16.2784,7939
PTI,20180924,16.2784,17.6863,16.2784,17.6862,1400
PTI,20180925,15.9264,16.7183,15.9264,16.7183,619
PTI,20180926,15.8384,15.9264,15.8384,15.9264,739
PTI,20180927,17.5102,17.5102,16.2784,16.2784,245
PTI,20180928,16.6304,16.6304,16.1904,16.1904,3620
PTI,20181001,15.8384,15.8384,15.8384,15.8384,950
PTI,20181002,15.8384,15.8384,15.8384,15.8384,23
PTI,20181003,15.8384,16.1024,15.8384,16.1024,946
PTI,20181004,15.8384,15.8384,15.8384,15.8384,1000
PTI,20181005,15.8384,15.8384,15.8384,15.8384,19
PTI,20181008,15.8384,15.8384,15.8384,15.8384,10
PTI,20181009,15.8384,15.8384,15.8384,15.8384,0
PTI,20181010,15.8384,15.8384,15.8384,15.8384,0
PTI,20181011,15.8384,15.8384,15.8384,15.8384,10
PTI,20181012,15.8384,15.8384,15.8384,15.8384,0
PTI,20181015,14.8705,14.9585,14.8705,14.9585,2700
PTI,20181016,14.9585,14.9585,14.9585,14.9585,0
PTI,20181017,15.6624,15.6624,15.6624,15.6624,100
PTI,20181018,14.5185,14.5185,14.5185,14.5185,5400
PTI,20181019,15.2224,15.2225,15.2224,15.2225,100
PTI,20181022,14.0786,14.0786,14.0786,14.0786,129
PTI,20181023,14.0786,14.0786,14.0786,14.0786,0
PTI,20181024,13.3747,13.3747,13.3747,13.3747,1000
PTI,20181025,12.3188,14.4306,12.3188,14.4306,3927
PTI,20181026,14.4306,14.4306,14.4306,14.4306,103
PTI,20181029,13.1987,13.1987,13.0227,13.0227,2100
PTI,20181030,11.8788,13.9026,11.8788,12.5827,300
PTI,20181031,13.7266,13.8146,13.7266,13.8146,1000
PTI,20181101,13.8146,13.8146,13.8146,13.8146,550
PTI,20181102,13.9906,13.9906,13.9906,13.9906,200
PTI,20181105,13.9906,14.0786,13.6386,13.6386,3500
PTI,20181106,13.6386,13.7266,13.6386,13.7266,2100
PTI,20181107,13.7266,13.7266,13.7266,13.7266,0
PTI,20181108,13.7266,13.7266,13.3746,13.3747,1481
PTI,20181109,13.6387,13.6387,13.6386,13.6386,1000
PTI,20181112,13.6386,13.6386,13.6386,13.6386,0
PTI,20181113,14.5185,14.5185,14.5185,14.5185,100
PTI,20181114,15.8384,15.8384,13.2866,14.0786,21371
PTI,20181115,13.6386,14.0786,13.6386,14.0786,53200
PTI,20181116,14.0786,14.0786,13.9026,13.9026,62700
PTI,20181119,14.0786,14.0786,14.0786,14.0786,47400
PTI,20181120,13.9026,14.0786,13.9026,13.9906,29600
PTI,20181121,14.5185,14.5185,14.5185,14.5185,600
PTI,20181122,14.5185,14.5185,14.5185,14.5185,0
PTI,20181123,14.5185,14.5185,14.5185,14.5185,0
PTI,20181126,14.5185,14.5185,14.5185,14.5185,0
PTI,20181127,14.1665,14.2545,14.0785,14.0786,5700
PTI,20181128,14.0786,14.0786,14.0786,14.0786,15500
PTI,20181129,14.0786,14.0786,14.0786,14.0786,0
PTI,20181130,14.0786,14.0786,14.0786,14.0786,0
PTI,20181203,14.0786,14.1666,14.0786,14.0786,15300
PTI,20181204,14.1666,15.0465,14.1666,14.3426,10202
PTI,20181205,14.9585,15.1345,14.2546,15.1345,11600
PTI,20181206,14.7825,14.7825,14.5185,14.5185,8310
PTI,20181207,14.9585,14.9585,14.9585,14.9585,100
PTI,20181210,14.9585,15.0465,14.9585,15.0465,19923
PTI,20181211,14.9585,15.0465,14.9585,14.9585,13720
PTI,20181212,15.8384,15.8384,15.8384,15.8384,17200
PTI,20181213,15.3984,15.6624,15.3984,15.6624,7200
PTI,20181214,14.6065,14.6065,14.6065,14.6065,305
PTI,20181217,14.6065,14.6065,14.6065,14.6065,0
PTI,20181218,15.4864,15.4865,15.4864,15.4865,120
PTI,20181219,15.3985,15.3985,15.3985,15.3985,250
PTI,20181220,15.3985,15.3985,15.3985,15.3985,0
PTI,20181221,13.9906,15.3985,13.9906,15.3985,326
PTI,20181224,15.8385,15.8385,15.8384,15.8384,5000
PTI,20181225,15.7504,15.7504,15.7504,15.7504,7200
PTI,20181226,15.3104,15.8384,15.3104,15.8384,22800
PTI,20181227,17.3342,17.3343,17.3342,17.3343,8500
PTI,20181228,15.6625,18.9181,15.6625,18.9181,29210
PTI,20190102,19.3581,19.3581,17.1583,17.1583,3270
PTI,20190103,15.8384,15.8384,15.8384,15.8384,100
PTI,20190104,17.4222,17.4222,14.9585,14.9585,401
PTI,20190107,16.4544,16.4544,14.1666,14.1666,2100
PTI,20190108,14.1666,14.1666,14.1666,14.1666,0
PTI,20190109,14.1666,14.1666,14.1666,14.1666,0
PTI,20190110,14.1666,14.1666,14.1666,14.1666,0
PTI,20190111,15.5745,15.5745,14.1666,14.1666,3420
PTI,20190114,14.1666,14.1666,14.1666,14.1666,0
PTI,20190115,14.1666,14.1666,14.1666,14.1666,0
PTI,20190116,15.2225,15.2225,15.2225,15.2225,2000
PTI,20190117,14.1666,14.1666,14.1666,14.1666,320
PTI,20190118,14.1666,14.1666,14.1666,14.1666,0
PTI,20190121,14.1666,14.1666,14.1666,14.1666,0
PTI,20190122,14.2546,15.2225,14.2546,15.2225,321
PTI,20190123,16.5424,16.5424,14.2546,14.2546,220
PTI,20190124,14.2546,14.2546,14.2546,14.2546,0
PTI,20190125,14.0786,14.0786,13.9906,14.0786,15100
PTI,20190128,14.3426,14.3426,13.9906,13.9906,26017
PTI,20190129,14.5185,14.5185,14.5185,14.5185,420
PTI,20190130,14.5185,14.5185,14.5185,14.5185,0
PTI,20190131,14.2545,14.2545,14.0785,14.0786,2800
PTI,20190201,14.0786,14.0786,14.0786,14.0786,0
PTI,20190211,14.0786,14.0786,14.0786,14.0786,0
PTI,20190212,14.0786,14.0786,14.0786,14.0786,0
PTI,20190213,14.2546,14.2546,14.2546,14.2546,300
PTI,20190214,14.2546,14.2546,14.2546,14.2546,32
PTI,20190215,14.2546,14.2546,14.2546,14.2546,317
PTI,20190218,13.6387,14.1666,13.6387,14.1666,420
PTI,20190219,14.1666,14.1666,14.1666,14.1666,4300
PTI,20190220,14.9585,14.9585,14.9585,14.9585,200
PTI,20190221,14.2546,14.2546,14.1666,14.1666,2200
PTI,20190222,14.2546,14.2546,14.1666,14.1666,8000
PTI,20190225,14.1666,14.2546,14.1666,14.2546,7300
PTI,20190226,14.2546,14.3426,14.2546,14.3426,4300
PTI,20190227,14.3426,14.3426,14.3426,14.3426,0
PTI,20190228,14.3426,14.3426,14.3426,14.3426,0
PTI,20190301,14.3426,14.3426,14.3426,14.3426,0
PTI,20190304,14.3426,14.3426,14.3426,14.3426,0
PTI,20190305,14.3426,14.3426,14.3426,14.3426,0
PTI,20190306,14.1666,14.1666,14.1666,14.1666,2400
PTI,20190307,14.1666,14.1666,14.1666,14.1666,33
PTI,20190308,14.1666,14.1666,14.1666,14.1666,0
PTI,20190311,14.1666,14.1666,14.1666,14.1666,1000
PTI,20190312,14.0786,14.3426,14.0786,14.3426,3216
PTI,20190313,14.3426,14.4306,14.3426,14.4306,1000
PTI,20190314,14.4306,14.4306,14.4306,14.4306,200
PTI,20190315,14.5186,14.6066,14.5186,14.6065,8500
PTI,20190318,14.5185,14.6065,14.5185,14.6065,5049
PTI,20190319,14.6065,14.6065,14.6065,14.6065,7550
PTI,20190320,14.9585,14.9585,14.9585,14.9585,2353
PTI,20190321,14.9585,14.9585,14.9585,14.9585,0
PTI,20190322,14.0786,14.5185,14.0786,14.5185,1328
PTI,20190325,14.0785,14.0786,14.0785,14.0786,1600
PTI,20190326,14.0786,14.0786,14.0786,14.0786,228
PTI,20190327,14.1666,15.3985,14.1666,15.3985,16100
PTI,20190328,16.8064,16.8064,16.8063,16.8063,13500
PTI,20190329,15.1345,18.4782,15.1345,18.4782,43900
PTI,20190401,18.4782,18.4782,18.4782,18.4782,0
PTI,20190402,18.4782,18.4782,18.4782,18.4782,0
PTI,20190403,16.6304,16.6304,16.6303,16.6303,200
PTI,20190404,17.0703,17.0703,17.0703,17.0703,219
PTI,20190405,15.8384,15.8384,15.8384,15.8384,300
PTI,20190408,16.5423,16.5423,15.8384,15.8384,500
PTI,20190409,15.8384,15.8384,15.8384,15.8384,120
PTI,20190410,15.8384,15.8384,15.4864,15.4865,1000
PTI,20190411,15.4865,15.4865,15.4865,15.4865,31
PTI,20190412,15.4865,15.4865,15.4865,15.4865,120
PTI,20190416,15.4865,15.4865,15.4865,15.4865,0
PTI,20190417,15.1345,15.1345,14.9585,14.9585,6100
PTI,20190418,14.9585,14.9585,14.9585,14.9585,0
PTI,20190419,14.9585,14.9585,14.9585,14.9585,500
PTI,20190422,14.9585,14.9585,14.9585,14.9585,0
PTI,20190423,16.4544,16.4544,16.4544,16.4544,114
PTI,20190424,16.4544,16.4544,16.4544,16.4544,0
PTI,20190425,16.4544,16.4544,16.4544,16.4544,0
PTI,20190426,16.4544,16.4544,16.4544,16.4544,0
PTI,20190502,16.4544,16.4544,16.4544,16.4544,0
PTI,20190503,14.9585,16.7184,14.9585,16.7183,4300
PTI,20190506,15.0465,15.1345,15.0465,15.1345,3900
PTI,20190507,15.1345,15.1345,15.1345,15.1345,23
PTI,20190508,15.1345,15.1345,15.1345,15.1345,60
PTI,20190509,15.1345,15.1345,15.1345,15.1345,0
PTI,20190510,15.1345,15.1345,15.1345,15.1345,0
PTI,20190513,14.5186,14.8705,14.5186,14.8705,4600
PTI,20190514,15.1345,15.1345,15.1345,15.1345,200
PTI,20190515,15.1345,15.1345,15.1345,15.1345,70
PTI,20190516,15.1345,15.1345,15.1345,15.1345,0
PTI,20190517,15.1345,15.1345,15.1345,15.1345,0
PTI,20190520,15.1345,15.1345,15.1345,15.1345,190
PTI,20190521,15.1345,15.1345,15.1345,15.1345,0
PTI,20190522,13.6386,13.6386,13.6386,13.6386,9968
PTI,20190523,14.4305,14.4305,13.7266,13.7266,11900
PTI,20190524,13.7266,13.7266,13.7266,13.7266,0
PTI,20190527,14.3425,14.5185,14.3425,14.5185,2378
PTI,20190528,14.5185,14.5185,14.5185,14.5185,0
PTI,20190529,13.9026,13.9026,13.9026,13.9026,995
PTI,20190530,14.2546,14.2546,14.2546,14.2546,500
PTI,20190531,14.0786,14.0786,14.0786,14.0786,2100
PTI,20190603,14.5186,14.5186,14.0786,14.0786,3790
PTI,20190604,14.1666,14.2546,14.1666,14.2546,1200
PTI,20190605,14.8705,14.8705,14.0786,14.1666,5500
PTI,20190606,14.2546,14.2546,14.0786,14.0786,12503
PTI,20190607,14.0786,14.2546,14.0786,14.0786,8500
PTI,20190610,14.0786,14.5186,14.0786,14.4306,16600
PTI,20190611,14.4306,14.4306,14.4306,14.4306,2094
PTI,20190612,14.6946,15.0465,14.6946,15.0465,700
PTI,20190613,14.5186,15.3985,14.5186,15.3985,7329
PTI,20190614,14.9585,15.4865,14.9585,15.3985,4800
PTI,20190617,15.3985,15.4865,15.3985,15.3985,10200
PTI,20190618,15.3985,15.3985,15.1345,15.1345,13907
PTI,20190619,15.2225,15.3985,15.2225,15.3985,1700
PTI,20190620,15.3985,15.4865,15.3985,15.4865,12400
PTI,20190621,15.4865,15.4865,15.3985,15.4865,11120
PTI,20190624,15.4865,16.4544,15.3985,16.4544,18600
PTI,20190625,16.2706,16.2706,15.7190,16.2706,22000
PTI,20190626,16.4544,16.4545,16.4544,16.4545,10000
PTI,20190627,17.7414,17.7414,17.7414,17.7414,30200
PTI,20190628,15.9948,15.9948,15.9948,15.9948,100
PTI,20190701,14.7079,15.5352,14.4321,14.7079,26241
PTI,20190702,14.7079,15.6272,14.7079,15.6272,1200
PTI,20190703,14.6160,14.6160,14.6160,14.6160,1300
PTI,20190704,14.8918,15.3514,14.8918,15.3514,2120
PTI,20190705,14.7079,15.2595,14.7079,15.2595,3000
PTI,20190708,15.2595,15.2595,15.2595,15.2595,0
PTI,20190709,14.7080,14.7080,14.7079,14.7079,220
PTI,20190710,14.7079,14.7079,14.7079,14.7079,11620
PTI,20190711,14.9837,14.9837,14.9837,14.9837,6210
PTI,20190712,14.9837,14.9837,14.9837,14.9837,770
PTI,20190715,14.9837,14.9837,14.9837,14.9837,0
PTI,20190716,15.0756,15.2595,14.9837,15.0756,10700
PTI,20190717,14.9837,14.9837,14.9837,14.9837,29000
PTI,20190718,14.9837,14.9837,14.8918,14.9837,3841
PTI,20190719,14.7999,14.8918,14.7999,14.8918,3100
PTI,20190722,14.7999,14.7999,14.7998,14.7998,1100
PTI,20190723,14.7998,14.9837,14.7079,14.9837,9600
PTI,20190724,14.9837,14.9837,14.9837,14.9837,0
PTI,20190725,14.7079,14.7079,14.7079,14.7079,2725
PTI,20190726,14.7079,14.8918,14.5241,14.8918,7400
PTI,20190729,14.9837,14.9837,14.9837,14.9837,500
PTI,20190730,14.9837,14.9837,14.9837,14.9837,0
PTI,20190731,14.5241,14.7079,14.5241,14.7079,8932
PTI,20190801,14.7079,14.7079,14.6160,14.7079,5346
PTI,20190802,14.7079,14.7079,14.7079,14.7079,90
PTI,20190805,14.5241,14.5241,14.5241,14.5241,2900
PTI,20190806,14.6160,14.6160,14.2483,14.6160,430
PTI,20190807,14.5241,14.5241,14.5241,14.5241,100
PTI,20190808,13.9726,13.9726,13.9725,13.9725,523
PTI,20190809,13.8806,14.3402,12.8694,14.1564,8115
PTI,20190812,14.4322,14.4322,14.4321,14.4321,400
PTI,20190813,14.4321,14.4321,14.4321,14.4321,0
PTI,20190814,14.2483,14.2483,13.9725,13.9725,1723
PTI,20190815,13.1452,13.8806,12.9613,13.8806,3460
PTI,20190816,13.8806,13.8806,13.8806,13.8806,10
PTI,20190819,13.8806,13.8806,13.8806,13.8806,1200
PTI,20190820,13.7887,13.7887,12.9614,13.2371,1760
PTI,20190821,13.7886,13.7886,13.6967,13.6967,5860
PTI,20190822,14.1563,14.1564,14.1563,14.1564,100
PTI,20190823,13.6968,13.7887,13.6968,13.7887,500
PTI,20190826,13.7887,13.7887,13.7887,13.7887,0
PTI,20190827,13.6968,13.6968,13.6967,13.6967,300
PTI,20190828,13.7886,13.7886,13.6967,13.6967,6200
PTI,20190829,13.6967,13.6967,13.6967,13.6967,1400
PTI,20190830,13.6967,13.6967,13.6967,13.6967,400
PTI,20190903,13.4209,13.4210,13.4209,13.4210,3030
PTI,20190904,13.0533,13.0533,13.0533,13.0533,1000
PTI,20190905,12.9614,13.3291,12.9614,13.3290,2510
PTI,20190906,13.7886,13.8806,13.7886,13.8806,29700
PTI,20190909,13.7887,13.8806,13.7887,13.8806,13000
PTI,20190910,13.8806,13.8806,13.8806,13.8806,4060
PTI,20190911,13.7887,13.7887,13.7887,13.7887,4608
PTI,20190912,14.2483,14.2483,14.2483,14.2483,700
PTI,20190913,14.2483,14.2483,14.2483,14.2483,0
PTI,20190916,14.2483,14.2483,14.2483,14.2483,178
PTI,20190917,13.6048,13.7887,12.9614,13.7887,471
PTI,20190918,14.2483,14.2483,13.7887,13.7887,25946
PTI,20190919,13.5129,14.2483,13.5129,14.2483,26111
PTI,20190920,13.6968,14.1564,13.6968,14.1564,9982
PTI,20190923,14.1564,14.1564,14.1564,14.1564,20
PTI,20190924,14.1564,14.1564,14.1564,14.1564,0
PTI,20190925,14.1564,14.1564,14.1564,14.1564,0
PTI,20190926,14.1564,14.1564,14.1564,14.1564,0
PTI,20190927,13.6968,13.6968,13.4210,13.4210,300
PTI,20190930,13.4210,13.4210,13.4210,13.4210,0
PTI,20191001,13.6968,13.6968,13.6967,13.6967,1659
PTI,20191002,13.6967,13.6967,13.6967,13.6967,200
PTI,20191003,13.4209,13.6967,13.4209,13.5129,2737
PTI,20191004,13.5129,13.5129,13.5129,13.5129,300
PTI,20191007,13.4210,13.4210,13.4210,13.4210,300
PTI,20191008,13.4210,13.4210,13.4210,13.4210,1696
PTI,20191009,13.1452,13.6968,12.9614,13.6967,300
PTI,20191010,13.6967,13.6967,13.6967,13.6967,0
PTI,20191011,13.0532,13.6967,13.0532,13.3290,839
PTI,20191014,13.3290,13.3290,13.3290,13.3290,2583
PTI,20191015,12.9613,13.4210,12.9613,13.4210,300
PTI,20191016,13.4210,13.4210,13.4210,13.4210,0
PTI,20191017,13.4210,13.4210,13.4210,13.4210,100
PTI,20191018,13.4210,13.4210,13.4210,13.4210,30
PTI,20191021,13.4210,13.4210,13.4210,13.4210,50
PTI,20191022,13.2372,13.2372,13.2371,13.2371,140
PTI,20191023,13.2371,13.2371,13.2371,13.2371,0
PTI,20191024,12.9613,13.6048,12.9613,13.6048,200
PTI,20191025,13.6048,13.6048,13.6048,13.6048,0
PTI,20191028,13.3290,13.3290,13.2371,13.2371,600
PTI,20191029,13.2371,13.2371,13.2371,13.2371,9300
PTI,20191030,14.3402,14.3402,13.2371,13.6967,2300
PTI,20191031,13.6967,13.6967,13.6967,13.6967,35
PTI,20191101,13.6967,13.6967,13.6967,13.6967,4
PTI,20191104,13.3290,13.6967,13.3290,13.6967,10500
PTI,20191105,13.6967,13.6967,13.6967,13.6967,5030
PTI,20191106,13.6967,13.6967,13.6967,13.6967,11900
PTI,20191107,14.5240,14.5240,13.6967,13.6967,156819
PTI,20191108,13.0532,13.6967,13.0532,13.6967,16800
PTI,20191111,13.6048,13.6048,13.3290,13.3290,2200
PTI,20191112,13.3290,14.5241,13.3290,14.5241,24300
PTI,20191113,14.5241,14.5241,14.5241,14.5241,11
PTI,20191114,14.5241,14.5241,14.5241,14.5241,0
PTI,20191115,14.5241,14.5241,14.5241,14.5241,0
PTI,20191118,13.2372,14.1564,13.1452,13.3290,23700
PTI,20191119,13.3290,13.6967,13.3290,13.6967,4807
PTI,20191120,13.6967,13.6967,13.2371,13.2371,15537
PTI,20191121,13.4209,13.4210,13.4209,13.4210,1500
PTI,20191122,13.4210,13.4210,13.4210,13.4210,5400
PTI,20191125,14.7079,14.7079,14.2483,14.2483,2100
PTI,20191126,13.7887,13.7887,13.7887,13.7887,700
PTI,20191127,13.7887,13.7887,13.7887,13.7887,0
PTI,20191128,13.7887,13.7887,13.7887,13.7887,0
PTI,20191129,13.7887,13.7887,13.3290,13.3290,27300
PTI,20191202,13.3290,13.3290,13.3290,13.3290,0
PTI,20191203,13.2371,13.2371,13.2371,13.2371,3800
PTI,20191204,12.9613,12.9613,12.9613,12.9613,100
PTI,20191205,12.9613,12.9613,12.9613,12.9613,0
PTI,20191206,12.9613,14.2482,12.9613,13.4210,24600
PTI,20191209,13.4210,13.4210,13.4210,13.4210,0
PTI,20191210,13.4210,13.4210,13.4210,13.4210,0
PTI,20191211,13.4210,13.4210,13.3290,13.3290,1150
PTI,20191212,13.7886,14.2483,13.7886,14.2483,8900
PTI,20191213,13.3291,13.3291,13.3290,13.3290,140
PTI,20191216,13.4209,13.7886,13.4209,13.5129,11407
PTI,20191217,13.4210,13.4210,13.4210,13.4210,3700
PTI,20191218,13.4210,13.4210,13.4210,13.4210,0
PTI,20191219,13.4210,13.4210,13.4210,13.4210,60
PTI,20191220,13.4210,13.4210,13.4210,13.4210,0
PTI,20191223,13.4210,13.4210,13.4210,13.4210,0
PTI,20191224,14.6160,14.6160,14.6160,14.6160,500
PTI,20191225,14.1564,15.9029,14.1564,15.9029,33700
PTI,20191226,15.6271,17.0060,15.6271,17.0060,79800
PTI,20191227,17.0060,17.0060,17.0060,17.0060,40000
PTI,20191230,17.0060,17.1899,16.5464,17.1899,165900
PTI,20191231,17.9253,17.9253,17.9253,17.9253,36450
PTI,20200102,16.5464,16.5464,16.2706,16.2706,1450
PTI,20200103,16.3625,16.3625,14.7079,14.7079,3200
PTI,20200106,13.7887,13.7887,13.7887,13.7887,100
PTI,20200107,13.7887,13.7887,13.7887,13.7887,87
PTI,20200108,13.8806,13.8806,13.8806,13.8806,6100
PTI,20200109,13.8806,13.8806,13.8806,13.8806,2100
PTI,20200110,13.8806,14.2483,13.8806,13.8806,10428
PTI,20200113,13.8806,13.8806,13.8806,13.8806,0
PTI,20200114,13.8806,13.8806,13.8806,13.8806,0
PTI,20200115,13.8806,13.8806,13.8806,13.8806,2200
PTI,20200116,13.8806,13.8806,13.8806,13.8806,55
PTI,20200117,13.8806,13.8806,13.8806,13.8806,0
PTI,20200120,13.8806,13.8806,13.8806,13.8806,51
PTI,20200121,13.8806,13.8806,13.8806,13.8806,0
PTI,20200122,13.8806,13.8806,13.8806,13.8806,0
PTI,20200130,13.7887,13.7887,13.7887,13.7887,220
PTI,20200131,13.7887,13.7887,13.7887,13.7887,0
PTI,20200203,13.7887,13.7887,13.7887,13.7887,1100
PTI,20200204,13.7887,13.7887,13.7887,13.7887,0
PTI,20200205,13.7887,13.7887,13.7887,13.7887,0
PTI,20200206,13.7887,13.7887,13.7887,13.7887,700
PTI,20200207,13.7887,13.7887,13.7887,13.7887,1000
PTI,20200210,13.7887,13.7887,13.7887,13.7887,0
PTI,20200211,13.7887,13.7887,13.7887,13.7887,0
PTI,20200212,13.7887,13.7887,13.7887,13.7887,0
PTI,20200213,13.7887,13.7887,13.7887,13.7887,900
PTI,20200214,13.7887,13.7887,13.7887,13.7887,0
PTI,20200217,13.7887,13.7887,13.7887,13.7887,100
PTI,20200218,13.7887,13.7887,13.7887,13.7887,6403
PTI,20200219,13.7887,13.7887,13.7887,13.7887,0
PTI,20200220,13.7887,15.1676,13.7887,15.1675,305100
PTI,20200221,13.7886,15.0756,13.7886,15.0756,3476
PTI,20200224,15.0756,15.0756,15.0756,15.0756,0
PTI,20200225,15.0756,15.0756,15.0756,15.0756,0
PTI,20200226,15.0756,15.0756,15.0756,15.0756,26
PTI,20200227,14.2483,14.2483,14.2483,14.2483,2124
PTI,20200228,14.2483,14.2483,13.7887,14.2483,4500
PTI,20200302,14.5241,14.5241,14.5241,14.5241,500
PTI,20200303,14.7079,14.7079,14.7079,14.7079,100
PTI,20200304,14.5241,14.5241,14.5241,14.5241,2300
PTI,20200305,14.7079,14.7079,14.7079,14.7079,7100
PTI,20200306,13.8806,13.8806,13.8806,13.8806,300
PTI,20200309,14.7079,15.2595,13.7887,13.7887,35400
PTI,20200310,13.7887,13.7887,13.7887,13.7887,0
PTI,20200311,13.8806,13.8806,13.7887,13.7887,3400
PTI,20200312,13.7887,13.7887,13.7887,13.7887,8200
PTI,20200313,13.7887,14.2483,13.7887,13.7887,2300
PTI,20200316,13.7887,13.7887,13.7887,13.7887,7120
PTI,20200317,13.7887,13.7887,13.7887,13.7887,900
PTI,20200318,13.7887,13.7887,13.7887,13.7887,69012
PTI,20200319,13.7887,13.7887,13.7887,13.7887,3620
PTI,20200320,13.7887,13.7887,13.7887,13.7887,4600
PTI,20200323,13.8806,13.8806,13.8806,13.8806,3800
PTI,20200324,13.8806,13.8806,13.8806,13.8806,20
PTI,20200325,13.8806,13.8806,13.7887,13.8806,3903
